State,City,Name,Language,Time,Type,Price,Capacity,Booked
Maharashtra,Pune,CinepolisSeasonsMall,Marathi,11:00,Normal,110₹,23,0
Maharashtra,Pune,CinepolisSeasonsMall,Marathi,11:00,Premium,110₹,40,5
Maharashtra,Pune,CinepolisSeasonsMall,Marathi,11:00,Executive,110₹,52,0
Maharashtra,Nanded,PvrTreasureBazaarMallNanded,Marathi,12:50,Classic,100₹,70,0
Maharashtra,Nanded,PvrTreasureBazaarMallNanded,Marathi,12:50,Prime,100₹,100,2
Maharashtra,Nanded,PvrTreasureBazaarMallNanded,Marathi,12:50,PrimePlus,100₹,63,2
Maharashtra,Latur,PvrLatur,Marathi,13:30,ClassicPlus,90₹,183,4
Maharashtra,Latur,PvrLatur,Marathi,13:30,Classic,90₹,42,0
Maharashtra,Latur,PvrLatur,Marathi,13:30,Prime,90₹,82,34
Maharashtra,Mumbai,CinepolisVivianaMall,Marathi,13:40,Normal,160₹,27,0
Maharashtra,Mumbai,CinepolisVivianaMall,Marathi,13:40,Premium,160₹,46,21
Maharashtra,Mumbai,CinepolisVivianaMall,Marathi,13:40,Executive,160₹,104,3
Maharashtra,Jalgaon,PvrUtsavKirtiMallNaviPeth,Marathi,13:45,ClassicPlus,100₹,120,17
Maharashtra,Jalgaon,PvrUtsavKirtiMallNaviPeth,Marathi,13:45,Classic,100₹,51,0
Maharashtra,Jalgaon,PvrUtsavKirtiMallNaviPeth,Marathi,13:45,Prime,100₹,55,6
Maharashtra,Mumbai,MovietimeHubMallGoregaonE,Marathi,19:40,Gold,120₹,196,20
